object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,bar,Static,Black,128.0,144.5236358642578,0.0,256.0,5.12,,
5,circle,Static,Black,115.19999694824219,159.58363342285156,,,,,12.5
6,bar,Dynamic,Blue,115.19999694824219,174.64962768554688,0.0,82.28571428571428,5.12,,
7,circle,Dynamic,Green,74.83077239990234,242.8836669921875,,,,,12.5
8,bar,Static,Black,38.21714401245117,172.6836395263672,1.5707963705062866,51.2,5.12,,
9,bar,Static,Black,192.182861328125,172.6836395263672,1.5707963705062866,51.2,5.12,,
10,User Circle,Dynamic,Red,71,201,,,,,5
