object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,bar,Static,Black,128.0,74.70545196533203,0.0,256.0,5.12,,
5,circle,Static,Black,140.8000030517578,89.76545715332031,,,,,12.5
6,bar,Dynamic,Blue,140.8000030517578,104.83145141601562,0.0,104.22857142857143,5.12,,
7,circle,Dynamic,Green,192.984619140625,242.8836669921875,,,,,12.5
8,bar,Static,Black,52.8457145690918,166.39999389648438,1.5707963705062866,51.2,5.12,,
9,bar,Static,Black,228.7542724609375,166.39999389648438,1.5707963705062866,51.2,5.12,,
10,User Circle,Dynamic,Red,191,185,,,,,28
